    13.3830    43.2170
    13.4330    43.3720
    13.4830    43.4960
    13.5330    43.6160
    13.5830    43.7320
    13.6330    43.8450
    13.6830    43.9530
    13.7330    44.0570
    13.7830    44.1550
    13.8330    44.2490
    13.8830    44.3380
    13.9330    44.4230
    13.9830    44.5020
    14.0330    44.5780
    14.0830    44.6510
    14.1330    44.7220
    14.1830    44.7900
    14.2330    44.8570
    14.2830    44.9240
    14.3330    44.9900
    14.3830    45.0560
    14.4330    45.1220
    14.4830    45.1870
    14.5330    45.2520
    14.5830    45.3170
    14.6330    45.3820
    14.6830    45.4460
    14.7330    45.5100
    14.7830    45.5730
    14.8330    45.6360
    14.8830    45.6970
    14.9330    45.7580
    14.9830    45.8180
    15.0330    45.8760
    15.0830    45.9330
    15.1330    45.9880
    15.1830    46.0400
    15.2330    46.0910
    15.2830    46.1380
    15.3330    46.1820
    15.3830    46.2220
    15.4330    46.2580
    15.4830    46.2880
    15.5330    46.3130
    15.5830    46.3310
    15.6330    46.3410
    15.6830    46.3440
    15.7330    46.3360
    15.7830    46.3180
    15.8330    46.2880
    15.8830    46.2440
    15.9330    46.1850
    15.9830    46.1070
    16.0330    46.0090
    16.0830    45.8880
    16.1330    45.7400
    16.1830    45.5630
    16.2330    45.3530
    16.2830    45.1050
    16.3330    44.8160
    16.3830    44.4800
    16.4330    44.0940
    16.4830    43.6510
    16.5330    43.1460
    16.5830    42.5730
    16.6330    41.9230
    16.6830    41.1880
    16.7330    40.3590
    16.7830    39.4250
    16.8330    38.3730
    16.8830    37.1870
    16.9330    35.8500
    16.9830    34.3410
    17.0330    32.6390
    17.0830    30.7160
    17.1330    28.5440
    17.1830    26.0910
    17.2330    23.3220
    17.2830    20.1970
    17.3330    16.6720
    17.3830    12.6980
