    13.3830    43.0930
    13.4330    43.2510
    13.4830    43.3820
    13.5330    43.5090
    13.5830    43.6330
    13.6330    43.7530
    13.6830    43.8710
    13.7330    43.9840
    13.7830    44.0930
    13.8330    44.1970
    13.8830    44.2970
    13.9330    44.3920
    13.9830    44.4820
    14.0330    44.5670
    14.0830    44.6480
    14.1330    44.7250
    14.1830    44.7990
    14.2330    44.8700
    14.2830    44.9400
    14.3330    45.0080
    14.3830    45.0760
    14.4330    45.1440
    14.4830    45.2120
    14.5330    45.2790
    14.5830    45.3470
    14.6330    45.4140
    14.6830    45.4810
    14.7330    45.5490
    14.7830    45.6160
    14.8330    45.6840
    14.8830    45.7510
    14.9330    45.8170
    14.9830    45.8840
    15.0330    45.9500
    15.0830    46.0150
    15.1330    46.0790
    15.1830    46.1430
    15.2330    46.2050
    15.2830    46.2670
    15.3330    46.3260
    15.3830    46.3840
    15.4330    46.4390
    15.4830    46.4920
    15.5330    46.5420
    15.5830    46.5880
    15.6330    46.6310
    15.6830    46.6700
    15.7330    46.7040
    15.7830    46.7320
    15.8330    46.7550
    15.8830    46.7710
    15.9330    46.7780
    15.9830    46.7770
    16.0330    46.7650
    16.0830    46.7400
    16.1330    46.7000
    16.1830    46.6440
    16.2330    46.5690
    16.2830    46.4710
    16.3330    46.3490
    16.3830    46.1990
    16.4330    46.0170
    16.4830    45.7990
    16.5330    45.5410
    16.5830    45.2390
    16.6330    44.8880
    16.6830    44.4810
    16.7330    44.0130
    16.7830    43.4770
    16.8330    42.8650
    16.8830    42.1700
    16.9330    41.3830
    16.9830    40.4940
    17.0330    39.4910
    17.0830    38.3640
    17.1330    37.0970
    17.1830    35.6770
    17.2330    34.0840
    17.2830    32.3000
    17.3330    30.3000
    17.3830    28.0560
    17.4330    25.5350
    17.4830    22.7010
    17.5330    19.5120
    17.5830    15.9220
    17.6330    11.8810
