    13.3830    44.0810
    13.4330    44.3550
    13.4830    44.5010
    13.5330    44.6360
    13.5830    44.7690
    13.6330    44.9000
    13.6830    45.0280
    13.7330    45.1530
    13.7830    45.2750
    13.8330    45.3940
    13.8830    45.5100
    13.9330    45.6210
    13.9830    45.7280
    14.0330    45.8300
    14.0830    45.9280
    14.1330    46.0200
    14.1830    46.1080
    14.2330    46.1910
    14.2830    46.2700
    14.3330    46.3460
    14.3830    46.4180
    14.4330    46.4890
    14.4830    46.5580
    14.5330    46.6260
    14.5830    46.6940
    14.6330    46.7610
    14.6830    46.8280
    14.7330    46.8940
    14.7830    46.9600
    14.8330    47.0250
    14.8830    47.0900
    14.9330    47.1530
    14.9830    47.2160
    15.0330    47.2770
    15.0830    47.3360
    15.1330    47.3940
    15.1830    47.4490
    15.2330    47.5020
    15.2830    47.5520
    15.3330    47.5980
    15.3830    47.6410
    15.4330    47.6800
    15.4830    47.7140
    15.5330    47.7420
    15.5830    47.7650
    15.6330    47.7810
    15.6830    47.7880
    15.7330    47.7870
    15.7830    47.7750
    15.8330    47.7510
    15.8830    47.7130
    15.9330    47.6570
    15.9830    47.5830
    16.0330    47.4880
    16.0830    47.3670
    16.1330    47.2180
    16.1830    47.0380
    16.2330    46.8230
    16.2830    46.5680
    16.3330    46.2680
    16.3830    45.9190
    16.4330    45.5150
    16.4830    45.0500
    16.5330    44.5170
    16.5830    43.9080
    16.6330    43.2160
    16.6830    42.4310
    16.7330    41.5440
    16.7830    40.5440
    16.8330    39.4180
    16.8830    38.1520
    16.9330    36.7320
    16.9830    35.1390
    17.0330    33.3530
    17.0830    31.3520
    17.1330    29.1090
    17.1830    26.5960
    17.2330    23.7790
    17.2830    20.6220
    17.3330    17.0910
    17.3830    13.1480
