    13.3830    42.1720
    13.4330    42.3300
    13.4830    42.4630
    13.5330    42.5910
    13.5830    42.7150
    13.6330    42.8360
    13.6830    42.9540
    13.7330    43.0680
    13.7830    43.1770
    13.8330    43.2830
    13.8830    43.3840
    13.9330    43.4800
    13.9830    43.5720
    14.0330    43.6590
    14.0830    43.7430
    14.1330    43.8230
    14.1830    43.9010
    14.2330    43.9770
    14.2830    44.0520
    14.3330    44.1260
    14.3830    44.2020
    14.4330    44.2780
    14.4830    44.3550
    14.5330    44.4330
    14.5830    44.5120
    14.6330    44.5930
    14.6830    44.6740
    14.7330    44.7570
    14.7830    44.8410
    14.8330    44.9260
    14.8830    45.0120
    14.9330    45.0970
    14.9830    45.1830
    15.0330    45.2700
    15.0830    45.3550
    15.1330    45.4410
    15.1830    45.5260
    15.2330    45.6100
    15.2830    45.6920
    15.3330    45.7740
    15.3830    45.8540
    15.4330    45.9310
    15.4830    46.0070
    15.5330    46.0800
    15.5830    46.1510
    15.6330    46.2200
    15.6830    46.2860
    15.7330    46.3490
    15.7830    46.4100
    15.8330    46.4670
    15.8830    46.5200
    15.9330    46.5690
    15.9830    46.6120
    16.0330    46.6490
    16.0830    46.6790
    16.1330    46.7000
    16.1830    46.7110
    16.2330    46.7110
    16.2830    46.6980
    16.3330    46.6710
    16.3830    46.6280
    16.4330    46.5660
    16.4830    46.4820
    16.5330    46.3740
    16.5830    46.2380
    16.6330    46.0700
    16.6830    45.8670
    16.7330    45.6250
    16.7830    45.3370
    16.8330    45.0000
    16.8830    44.6070
    16.9330    44.1510
    16.9830    43.6250
    17.0330    43.0220
    17.0830    42.3320
    17.1330    41.5450
    17.1830    40.6500
    17.2330    39.6350
    17.2830    38.4850
    17.3330    37.1840
    17.3830    35.7140
    17.4330    34.0550
    17.4830    32.1830
    17.5330    30.0710
    17.5830    27.6890
    17.6330    25.0030
    17.6830    21.9740
    17.7330    18.5580
    17.7830    14.7060
    17.8330   10.36500
