    13.3830    41.4120
    13.4330    41.5750
    13.4830    41.7150
    13.5330    41.8520
    13.5830    41.9880
    13.6330    42.1210
    13.6830    42.2530
    13.7330    42.3820
    13.7830    42.5090
    13.8330    42.6330
    13.8830    42.7530
    13.9330    42.8710
    13.9830    42.9840
    14.0330    43.0930
    14.0830    43.1970
    14.1330    43.2970
    14.1830    43.3920
    14.2330    43.4820
    14.2830    43.5670
    14.3330    43.6480
    14.3830    43.7250
    14.4330    43.7990
    14.4830    43.8700
    14.5330    43.9400
    14.5830    44.0080
    14.6330    44.0760
    14.6830    44.1440
    14.7330    44.2120
    14.7830    44.2790
    14.8330    44.3470
    14.8830    44.4140
    14.9330    44.4810
    14.9830    44.5490
    15.0330    44.6160
    15.0830    44.6840
    15.1330    44.7510
    15.1830    44.8170
    15.2330    44.8840
    15.2830    44.9500
    15.3330    45.0150
    15.3830    45.0790
    15.4330    45.1430
    15.4830    45.2050
    15.5330    45.2670
    15.5830    45.3260
    15.6330    45.3840
    15.6830    45.4390
    15.7330    45.4920
    15.7830    45.5420
    15.8330    45.5880
    15.8830    45.6310
    15.9330    45.6700
    15.9830    45.7040
    16.0330    45.7320
    16.0830    45.7550
    16.1330    45.7710
    16.1830    45.7780
    16.2330    45.7770
    16.2830    45.7650
    16.3330    45.7400
    16.3830    45.7000
    16.4330    45.6440
    16.4830    45.5690
    16.5330    45.4710
    16.5830    45.3490
    16.6330    45.1990
    16.6830    45.0170
    16.7330    44.7990
    16.7830    44.5410
    16.8330    44.2390
    16.8830    43.8880
    16.9330    43.4810
    16.9830    43.0130
    17.0330    42.4770
    17.0830    41.8650
    17.1330    41.1700
    17.1830    40.3830
    17.2330    39.4940
    17.2830    38.4910
    17.3330    37.3640
    17.3830    36.0970
    17.4330    34.6770
    17.4830    33.0840
    17.5330    31.3000
    17.5830    29.3000
    17.6330    27.0560
    17.6830    24.5350
    17.7330    21.7010
    17.7830    18.5120
    17.8330    14.9220
    17.8830    10.8810
