    13.3830    37.7260
    13.4330    37.8930
    13.4830    38.0380
    13.5330    38.1820
    13.5830    38.3240
    13.6330    38.4660
    13.6830    38.6060
    13.7330    38.7450
    13.7830    38.8830
    13.8330    39.0190
    13.8830    39.1540
    13.9330    39.2860
    13.9830    39.4170
    14.0330    39.5450
    14.0830    39.6700
    14.1330    39.7920
    14.1830    39.9110
    14.2330    40.0260
    14.2830    40.1370
    14.3330    40.2440
    14.3830    40.3460
    14.4330    40.4430
    14.4830    40.5350
    14.5330    40.6230
    14.5830    40.7060
    14.6330    40.7850
    14.6830    40.8600
    14.7330    40.9330
    14.7830    41.0030
    14.8330    41.0720
    14.8830    41.1400
    14.9330    41.2080
    14.9830    41.2760
    15.0330    41.3430
    15.0830    41.4110
    15.1330    41.4780
    15.1830    41.5460
    15.2330    41.6130
    15.2830    41.6800
    15.3330    41.7480
    15.3830    41.8150
    15.4330    41.8820
    15.4830    41.9480
    15.5330    42.0140
    15.5830    42.0800
    15.6330    42.1450
    15.6830    42.2090
    15.7330    42.2720
    15.7830    42.3340
    15.8330    42.3940
    15.8830    42.4530
    15.9330    42.5090
    15.9830    42.5630
    16.0330    42.6150
    16.0830    42.6630
    16.1330    42.7080
    16.1830    42.7490
    16.2330    42.7850
    16.2830    42.8160
    16.3330    42.8420
    16.3830    42.8610
    16.4330    42.8720
    16.4830    42.8760
    16.5330    42.8690
    16.5830    42.8500
    16.6330    42.8180
    16.6830    42.7700
    16.7330    42.7050
    16.7830    42.6180
    16.8330    42.5080
    16.8830    42.3720
    16.9330    42.2060
    16.9830    42.0060
    17.0330    41.7680
    17.0830    41.4880
    17.1330    41.1610
    17.1830    40.7820
    17.2330    40.3440
    17.2830    39.8420
    17.3330    39.2680
    17.3830    38.6140
    17.4330    37.8730
    17.4830    37.0340
    17.5330    36.0880
    17.5830    35.0220
    17.6330    33.8250
    17.6830    32.4810
    17.7330    30.9740
    17.7830    29.2860
    17.8330    27.3930
    17.8830    25.2710
    17.9330    22.8880
    17.9830    20.2100
    18.0330    17.1980
    18.0830    13.8090
