    13.3830    38.2450
    13.4330    38.4130
    13.4830    38.5600
    13.5330    38.7060
    13.5830    38.8510
    13.6330    38.9960
    13.6830    39.1410
    13.7330    39.2840
    13.7830    39.4270
    13.8330    39.5690
    13.8830    39.7100
    13.9330    39.8500
    13.9830    39.9880
    14.0330    40.1250
    14.0830    40.2610
    14.1330    40.3950
    14.1830    40.5260
    14.2330    40.6550
    14.2830    40.7820
    14.3330    40.9060
    14.3830    41.0260
    14.4330    41.1430
    14.4830    41.2560
    14.5330    41.3650
    14.5830    41.4690
    14.6330    41.5690
    14.6830    41.6630
    14.7330    41.7530
    14.7830    41.8380
    14.8330    41.9180
    14.8830    41.9950
    14.9330    42.0680
    14.9830    42.1380
    15.0330    42.2070
    15.0830    42.2750
    15.1330    42.3410
    15.1830    42.4070
    15.2330    42.4730
    15.2830    42.5390
    15.3330    42.6040
    15.3830    42.6700
    15.4330    42.7350
    15.4830    42.7990
    15.5330    42.8640
    15.5830    42.9270
    15.6330    42.9910
    15.6830    43.0530
    15.7330    43.1150
    15.7830    43.1760
    15.8330    43.2360
    15.8830    43.2940
    15.9330    43.3510
    15.9830    43.4060
    16.0330    43.4590
    16.0830    43.5100
    16.1330    43.5580
    16.1830    43.6020
    16.2330    43.6430
    16.2830    43.6790
    16.3330    43.7100
    16.3830    43.7360
    16.4330    43.7550
    16.4830    43.7660
    16.5330    43.7700
    16.5830    43.7640
    16.6330    43.7470
    16.6830    43.7180
    16.7330    43.6760
    16.7830    43.6190
    16.8330    43.5440
    16.8830    43.4480
    16.9330    43.3300
    16.9830    43.1860
    17.0330    43.0130
    17.0830    42.8070
    17.1330    42.5650
    17.1830    42.2810
    17.2330    41.9520
    17.2830    41.5730
    17.3330    41.1370
    17.3830    40.6410
    17.4330    40.0760
    17.4830    39.4360
    17.5330    38.7130
    17.5830    37.8970
    17.6330    36.9770
    17.6830    35.9410
    17.7330    34.7730
    17.7830    33.4570
    17.8330    31.9710
    17.8830    30.2950
    17.9330    28.4020
    17.9830    26.2640
    18.0330    23.8490
    18.0830    21.1220
    18.1330    18.0450
    18.1830    14.5740
    18.2330    10.6610
